lon,lat,area,key
142.61,-38.45,Warrnambool,142.61|-38.45
142.62,-38.45,Warrnambool,142.62|-38.45
142.60,-38.44,Warrnambool,142.60|-38.44
142.61,-38.44,Warrnambool,142.61|-38.44
142.62,-38.44,Warrnambool,142.62|-38.44
144.85,-38.44,Melbourne,144.85|-38.44
144.86,-38.44,Melbourne,144.86|-38.44
142.58,-38.43,Warrnambool,142.58|-38.43
142.59,-38.43,Warrnambool,142.59|-38.43
142.60,-38.43,Warrnambool,142.60|-38.43
142.61,-38.43,Warrnambool,142.61|-38.43
142.62,-38.43,Warrnambool,142.62|-38.43
144.84,-38.43,Melbourne,144.84|-38.43
144.85,-38.43,Melbourne,144.85|-38.43
144.86,-38.43,Melbourne,144.86|-38.43
144.87,-38.43,Melbourne,144.87|-38.43
142.56,-38.42,Warrnambool,142.56|-38.42
142.57,-38.42,Warrnambool,142.57|-38.42
142.58,-38.42,Warrnambool,142.58|-38.42
142.59,-38.42,Warrnambool,142.59|-38.42
142.60,-38.42,Warrnambool,142.60|-38.42
142.61,-38.42,Warrnambool,142.61|-38.42
142.62,-38.42,Warrnambool,142.62|-38.42
144.83,-38.42,Melbourne,144.83|-38.42
144.84,-38.42,Melbourne,144.84|-38.42
144.85,-38.42,Melbourne,144.85|-38.42
144.86,-38.42,Melbourne,144.86|-38.42
144.87,-38.42,Melbourne,144.87|-38.42
144.88,-38.42,Melbourne,144.88|-38.42
142.54,-38.41,Warrnambool,142.54|-38.41
142.55,-38.41,Warrnambool,142.55|-38.41
142.56,-38.41,Warrnambool,142.56|-38.41
142.57,-38.41,Warrnambool,142.57|-38.41
142.58,-38.41,Warrnambool,142.58|-38.41
142.59,-38.41,Warrnambool,142.59|-38.41
142.60,-38.41,Warrnambool,142.60|-38.41
142.61,-38.41,Warrnambool,142.61|-38.41
142.62,-38.41,Warrnambool,142.62|-38.41
142.63,-38.41,Warrnambool,142.63|-38.41
142.64,-38.41,Warrnambool,142.64|-38.41
144.82,-38.41,Melbourne,144.82|-38.41
144.83,-38.41,Melbourne,144.83|-38.41
144.84,-38.41,Melbourne,144.84|-38.41
144.85,-38.41,Melbourne,144.85|-38.41
144.86,-38.41,Melbourne,144.86|-38.41
141.62,-38.40,Portland,141.62|-38.40
142.47,-38.40,Warrnambool,142.47|-38.40
142.51,-38.40,Warrnambool,142.51|-38.40
142.52,-38.40,Warrnambool,142.52|-38.40
142.53,-38.40,Warrnambool,142.53|-38.40
142.54,-38.40,Warrnambool,142.54|-38.40
142.55,-38.40,Warrnambool,142.55|-38.40
142.56,-38.40,Warrnambool,142.56|-38.40
142.57,-38.40,Warrnambool,142.57|-38.40
142.58,-38.40,Warrnambool,142.58|-38.40
142.59,-38.40,Warrnambool,142.59|-38.40
142.60,-38.40,Warrnambool,142.60|-38.40
142.61,-38.40,Warrnambool,142.61|-38.40
142.62,-38.40,Warrnambool,142.62|-38.40
142.63,-38.40,Warrnambool,142.63|-38.40
142.64,-38.40,Warrnambool,142.64|-38.40
142.65,-38.40,Warrnambool,142.65|-38.40
142.66,-38.40,Warrnambool,142.66|-38.40
142.67,-38.40,Warrnambool,142.67|-38.40
142.68,-38.40,Warrnambool,142.68|-38.40
143.61,-38.40,Colac,143.61|-38.40
144.80,-38.40,Melbourne,144.80|-38.40
144.81,-38.40,Melbourne,144.81|-38.40
144.82,-38.40,Melbourne,144.82|-38.40
144.83,-38.40,Melbourne,144.83|-38.40
144.84,-38.40,Melbourne,144.84|-38.40
144.85,-38.40,Melbourne,144.85|-38.40
145.11,-38.40,Melbourne,145.11|-38.40
145.19,-38.40,Melbourne,145.19|-38.40
145.20,-38.40,Melbourne,145.20|-38.40
145.21,-38.40,Melbourne,145.21|-38.40
145.22,-38.40,Melbourne,145.22|-38.40
141.60,-38.39,Portland,141.60|-38.39
141.61,-38.39,Portland,141.61|-38.39
141.62,-38.39,Portland,141.62|-38.39
141.63,-38.39,Portland,141.63|-38.39
141.64,-38.39,Portland,141.64|-38.39
142.45,-38.39,Warrnambool,142.45|-38.39
142.46,-38.39,Warrnambool,142.46|-38.39
142.47,-38.39,Warrnambool,142.47|-38.39
142.48,-38.39,Warrnambool,142.48|-38.39
142.49,-38.39,Warrnambool,142.49|-38.39
142.50,-38.39,Warrnambool,142.50|-38.39
142.51,-38.39,Warrnambool,142.51|-38.39
142.52,-38.39,Warrnambool,142.52|-38.39
142.53,-38.39,Warrnambool,142.53|-38.39
142.54,-38.39,Warrnambool,142.54|-38.39
142.55,-38.39,Warrnambool,142.55|-38.39
142.56,-38.39,Warrnambool,142.56|-38.39
142.57,-38.39,Warrnambool,142.57|-38.39
142.58,-38.39,Warrnambool,142.58|-38.39
142.59,-38.39,Warrnambool,142.59|-38.39
142.60,-38.39,Warrnambool,142.60|-38.39
142.61,-38.39,Warrnambool,142.61|-38.39
142.62,-38.39,Warrnambool,142.62|-38.39
142.63,-38.39,Warrnambool,142.63|-38.39
142.64,-38.39,Warrnambool,142.64|-38.39
142.65,-38.39,Warrnambool,142.65|-38.39
142.66,-38.39,Warrnambool,142.66|-38.39
142.67,-38.39,Warrnambool,142.67|-38.39
142.68,-38.39,Warrnambool,142.68|-38.39
143.56,-38.39,Colac,143.56|-38.39
143.57,-38.39,Colac,143.57|-38.39
143.58,-38.39,Colac,143.58|-38.39
143.59,-38.39,Colac,143.59|-38.39
143.60,-38.39,Colac,143.60|-38.39
143.61,-38.39,Colac,143.61|-38.39
144.24,-38.39,Geelong,144.24|-38.39
144.25,-38.39,Geelong,144.25|-38.39
144.79,-38.39,Melbourne,144.79|-38.39
144.80,-38.39,Melbourne,144.80|-38.39
144.81,-38.39,Melbourne,144.81|-38.39
144.82,-38.39,Melbourne,144.82|-38.39
144.83,-38.39,Melbourne,144.83|-38.39
144.84,-38.39,Melbourne,144.84|-38.39
144.85,-38.39,Melbourne,144.85|-38.39
144.93,-38.39,Melbourne,144.93|-38.39
145.11,-38.39,Melbourne,145.11|-38.39
145.12,-38.39,Melbourne,145.12|-38.39
145.13,-38.39,Melbourne,145.13|-38.39
145.14,-38.39,Melbourne,145.14|-38.39
145.15,-38.39,Melbourne,145.15|-38.39
145.16,-38.39,Melbourne,145.16|-38.39
145.17,-38.39,Melbourne,145.17|-38.39
145.18,-38.39,Melbourne,145.18|-38.39
145.19,-38.39,Melbourne,145.19|-38.39
145.20,-38.39,Melbourne,145.20|-38.39
145.21,-38.39,Melbourne,145.21|-38.39
141.59,-38.38,Portland,141.59|-38.38
141.60,-38.38,Portland,141.60|-38.38
141.61,-38.38,Portland,141.61|-38.38
141.62,-38.38,Portland,141.62|-38.38
141.63,-38.38,Portland,141.63|-38.38
141.64,-38.38,Portland,141.64|-38.38
142.44,-38.38,Warrnambool,142.44|-38.38
142.45,-38.38,Warrnambool,142.45|-38.38
142.46,-38.38,Warrnambool,142.46|-38.38
142.47,-38.38,Warrnambool,142.47|-38.38
142.48,-38.38,Warrnambool,142.48|-38.38
142.49,-38.38,Warrnambool,142.49|-38.38
142.50,-38.38,Warrnambool,142.50|-38.38
142.51,-38.38,Warrnambool,142.51|-38.38
142.52,-38.38,Warrnambool,142.52|-38.38
142.53,-38.38,Warrnambool,142.53|-38.38
142.54,-38.38,Warrnambool,142.54|-38.38
142.55,-38.38,Warrnambool,142.55|-38.38
142.56,-38.38,Warrnambool,142.56|-38.38
142.57,-38.38,Warrnambool,142.57|-38.38
142.58,-38.38,Warrnambool,142.58|-38.38
142.59,-38.38,Warrnambool,142.59|-38.38
142.60,-38.38,Warrnambool,142.60|-38.38
142.61,-38.38,Warrnambool,142.61|-38.38
142.62,-38.38,Warrnambool,142.62|-38.38
142.63,-38.38,Warrnambool,142.63|-38.38
142.64,-38.38,Warrnambool,142.64|-38.38
142.65,-38.38,Warrnambool,142.65|-38.38
142.66,-38.38,Warrnambool,142.66|-38.38
142.67,-38.38,Warrnambool,142.67|-38.38
142.68,-38.38,Warrnambool,142.68|-38.38
143.56,-38.38,Colac,143.56|-38.38
143.57,-38.38,Colac,143.57|-38.38
143.58,-38.38,Colac,143.58|-38.38
143.59,-38.38,Colac,143.59|-38.38
143.60,-38.38,Colac,143.60|-38.38
143.61,-38.38,Colac,143.61|-38.38
144.24,-38.38,Geelong,144.24|-38.38
144.25,-38.38,Geelong,144.25|-38.38
144.26,-38.38,Geelong,144.26|-38.38
144.78,-38.38,Melbourne,144.78|-38.38
144.79,-38.38,Melbourne,144.79|-38.38
144.80,-38.38,Melbourne,144.80|-38.38
144.81,-38.38,Melbourne,144.81|-38.38
144.82,-38.38,Melbourne,144.82|-38.38
144.83,-38.38,Melbourne,144.83|-38.38
144.84,-38.38,Melbourne,144.84|-38.38
144.85,-38.38,Melbourne,144.85|-38.38
144.86,-38.38,Melbourne,144.86|-38.38
144.87,-38.38,Melbourne,144.87|-38.38
144.88,-38.38,Melbourne,144.88|-38.38
144.89,-38.38,Melbourne,144.89|-38.38
144.90,-38.38,Melbourne,144.90|-38.38
144.91,-38.38,Melbourne,144.91|-38.38
144.92,-38.38,Melbourne,144.92|-38.38
144.93,-38.38,Melbourne,144.93|-38.38
145.10,-38.38,Melbourne,145.10|-38.38
145.11,-38.38,Melbourne,145.11|-38.38
145.12,-38.38,Melbourne,145.12|-38.38
145.13,-38.38,Melbourne,145.13|-38.38
145.14,-38.38,Melbourne,145.14|-38.38
145.15,-38.38,Melbourne,145.15|-38.38
145.16,-38.38,Melbourne,145.16|-38.38
145.17,-38.38,Melbourne,145.17|-38.38
145.18,-38.38,Melbourne,145.18|-38.38
145.19,-38.38,Melbourne,145.19|-38.38
145.20,-38.38,Melbourne,145.20|-38.38
141.58,-38.37,Portland,141.58|-38.37
141.59,-38.37,Portland,141.59|-38.37
141.60,-38.37,Portland,141.60|-38.37
141.61,-38.37,Portland,141.61|-38.37
141.62,-38.37,Portland,141.62|-38.37
141.63,-38.37,Portland,141.63|-38.37
142.42,-38.37,Warrnambool,142.42|-38.37
142.43,-38.37,Warrnambool,142.43|-38.37
142.44,-38.37,Warrnambool,142.44|-38.37
142.45,-38.37,Warrnambool,142.45|-38.37
142.46,-38.37,Warrnambool,142.46|-38.37
142.47,-38.37,Warrnambool,142.47|-38.37
142.48,-38.37,Warrnambool,142.48|-38.37
142.49,-38.37,Warrnambool,142.49|-38.37
142.50,-38.37,Warrnambool,142.50|-38.37
142.51,-38.37,Warrnambool,142.51|-38.37
142.52,-38.37,Warrnambool,142.52|-38.37
142.53,-38.37,Warrnambool,142.53|-38.37
142.54,-38.37,Warrnambool,142.54|-38.37
142.55,-38.37,Warrnambool,142.55|-38.37
142.56,-38.37,Warrnambool,142.56|-38.37
142.57,-38.37,Warrnambool,142.57|-38.37
142.58,-38.37,Warrnambool,142.58|-38.37
142.59,-38.37,Warrnambool,142.59|-38.37
142.60,-38.37,Warrnambool,142.60|-38.37
142.61,-38.37,Warrnambool,142.61|-38.37
142.62,-38.37,Warrnambool,142.62|-38.37
142.63,-38.37,Warrnambool,142.63|-38.37
142.64,-38.37,Warrnambool,142.64|-38.37
142.65,-38.37,Warrnambool,142.65|-38.37
142.66,-38.37,Warrnambool,142.66|-38.37
142.67,-38.37,Warrnambool,142.67|-38.37
142.68,-38.37,Warrnambool,142.68|-38.37
142.69,-38.37,Warrnambool,142.69|-38.37
143.54,-38.37,Colac,143.54|-38.37
143.55,-38.37,Colac,143.55|-38.37
143.56,-38.37,Colac,143.56|-38.37
143.57,-38.37,Colac,143.57|-38.37
143.58,-38.37,Colac,143.58|-38.37
143.59,-38.37,Colac,143.59|-38.37
143.60,-38.37,Colac,143.60|-38.37
143.61,-38.37,Colac,143.61|-38.37
144.21,-38.37,Geelong,144.21|-38.37
144.22,-38.37,Geelong,144.22|-38.37
144.23,-38.37,Geelong,144.23|-38.37
144.24,-38.37,Geelong,144.24|-38.37
144.25,-38.37,Geelong,144.25|-38.37
144.26,-38.37,Geelong,144.26|-38.37
144.27,-38.37,Geelong,144.27|-38.37
144.28,-38.37,Geelong,144.28|-38.37
144.76,-38.37,Melbourne,144.76|-38.37
144.77,-38.37,Melbourne,144.77|-38.37
144.78,-38.37,Melbourne,144.78|-38.37
144.79,-38.37,Melbourne,144.79|-38.37
144.80,-38.37,Melbourne,144.80|-38.37
144.81,-38.37,Melbourne,144.81|-38.37
144.82,-38.37,Melbourne,144.82|-38.37
144.85,-38.37,Melbourne,144.85|-38.37
144.86,-38.37,Melbourne,144.86|-38.37
144.87,-38.37,Melbourne,144.87|-38.37
144.88,-38.37,Melbourne,144.88|-38.37
144.89,-38.37,Melbourne,144.89|-38.37
144.90,-38.37,Melbourne,144.90|-38.37
144.91,-38.37,Melbourne,144.91|-38.37
144.92,-38.37,Melbourne,144.92|-38.37
144.93,-38.37,Melbourne,144.93|-38.37
144.94,-38.37,Melbourne,144.94|-38.37
144.95,-38.37,Melbourne,144.95|-38.37
144.96,-38.37,Melbourne,144.96|-38.37
144.97,-38.37,Melbourne,144.97|-38.37
145.11,-38.37,Melbourne,145.11|-38.37
145.12,-38.37,Melbourne,145.12|-38.37
145.13,-38.37,Melbourne,145.13|-38.37
145.14,-38.37,Melbourne,145.14|-38.37
145.15,-38.37,Melbourne,145.15|-38.37
145.16,-38.37,Melbourne,145.16|-38.37
145.17,-38.37,Melbourne,145.17|-38.37
145.18,-38.37,Melbourne,145.18|-38.37
145.19,-38.37,Melbourne,145.19|-38.37
145.21,-38.37,Melbourne,145.21|-38.37
141.57,-38.36,Portland,141.57|-38.36
141.58,-38.36,Portland,141.58|-38.36
141.59,-38.36,Portland,141.59|-38.36
141.60,-38.36,Portland,141.60|-38.36
141.61,-38.36,Portland,141.61|-38.36
141.62,-38.36,Portland,141.62|-38.36
142.41,-38.36,Warrnambool,142.41|-38.36
142.42,-38.36,Warrnambool,142.42|-38.36
142.43,-38.36,Warrnambool,142.43|-38.36
142.44,-38.36,Warrnambool,142.44|-38.36
142.45,-38.36,Warrnambool,142.45|-38.36
142.46,-38.36,Warrnambool,142.46|-38.36
142.47,-38.36,Warrnambool,142.47|-38.36
142.48,-38.36,Warrnambool,142.48|-38.36
142.49,-38.36,Warrnambool,142.49|-38.36
142.50,-38.36,Warrnambool,142.50|-38.36
142.51,-38.36,Warrnambool,142.51|-38.36
142.52,-38.36,Warrnambool,142.52|-38.36
142.53,-38.36,Warrnambool,142.53|-38.36
142.54,-38.36,Warrnambool,142.54|-38.36
142.55,-38.36,Warrnambool,142.55|-38.36
142.56,-38.36,Warrnambool,142.56|-38.36
142.57,-38.36,Warrnambool,142.57|-38.36
142.61,-38.36,Warrnambool,142.61|-38.36
142.62,-38.36,Warrnambool,142.62|-38.36
142.63,-38.36,Warrnambool,142.63|-38.36
142.64,-38.36,Warrnambool,142.64|-38.36
142.65,-38.36,Warrnambool,142.65|-38.36
143.54,-38.36,Colac,143.54|-38.36
143.55,-38.36,Colac,143.55|-38.36
143.56,-38.36,Colac,143.56|-38.36
143.57,-38.36,Colac,143.57|-38.36
143.58,-38.36,Colac,143.58|-38.36
143.59,-38.36,Colac,143.59|-38.36
143.60,-38.36,Colac,143.60|-38.36
143.61,-38.36,Colac,143.61|-38.36
143.62,-38.36,Colac,143.62|-38.36
144.20,-38.36,Geelong,144.20|-38.36
144.21,-38.36,Geelong,144.21|-38.36
144.22,-38.36,Geelong,144.22|-38.36
144.23,-38.36,Geelong,144.23|-38.36
144.24,-38.36,Geelong,144.24|-38.36
144.25,-38.36,Geelong,144.25|-38.36
144.26,-38.36,Geelong,144.26|-38.36
144.27,-38.36,Geelong,144.27|-38.36
144.28,-38.36,Geelong,144.28|-38.36
144.29,-38.36,Geelong,144.29|-38.36
144.75,-38.36,Melbourne,144.75|-38.36
144.76,-38.36,Melbourne,144.76|-38.36
144.77,-38.36,Melbourne,144.77|-38.36
144.89,-38.36,Melbourne,144.89|-38.36
144.90,-38.36,Melbourne,144.90|-38.36
144.91,-38.36,Melbourne,144.91|-38.36
144.92,-38.36,Melbourne,144.92|-38.36
144.93,-38.36,Melbourne,144.93|-38.36
144.94,-38.36,Melbourne,144.94|-38.36
144.95,-38.36,Melbourne,144.95|-38.36
144.96,-38.36,Melbourne,144.96|-38.36
144.97,-38.36,Melbourne,144.97|-38.36
145.11,-38.36,Melbourne,145.11|-38.36
145.12,-38.36,Melbourne,145.12|-38.36
145.13,-38.36,Melbourne,145.13|-38.36
145.14,-38.36,Melbourne,145.14|-38.36
145.15,-38.36,Melbourne,145.15|-38.36
145.16,-38.36,Melbourne,145.16|-38.36
145.17,-38.36,Melbourne,145.17|-38.36
145.18,-38.36,Melbourne,145.18|-38.36
145.19,-38.36,Melbourne,145.19|-38.36
145.20,-38.36,Melbourne,145.20|-38.36
145.21,-38.36,Melbourne,145.21|-38.36
141.55,-38.35,Portland,141.55|-38.35
141.56,-38.35,Portland,141.56|-38.35
141.57,-38.35,Portland,141.57|-38.35
141.58,-38.35,Portland,141.58|-38.35
141.59,-38.35,Portland,141.59|-38.35
141.60,-38.35,Portland,141.60|-38.35
141.61,-38.35,Portland,141.61|-38.35
141.62,-38.35,Portland,141.62|-38.35
142.42,-38.35,Warrnambool,142.42|-38.35
142.43,-38.35,Warrnambool,142.43|-38.35
142.44,-38.35,Warrnambool,142.44|-38.35
142.45,-38.35,Warrnambool,142.45|-38.35
142.46,-38.35,Warrnambool,142.46|-38.35
142.47,-38.35,Warrnambool,142.47|-38.35
142.48,-38.35,Warrnambool,142.48|-38.35
142.49,-38.35,Warrnambool,142.49|-38.35
142.50,-38.35,Warrnambool,142.50|-38.35
142.51,-38.35,Warrnambool,142.51|-38.35
142.52,-38.35,Warrnambool,142.52|-38.35
142.53,-38.35,Warrnambool,142.53|-38.35
142.54,-38.35,Warrnambool,142.54|-38.35
143.54,-38.35,Colac,143.54|-38.35
143.55,-38.35,Colac,143.55|-38.35
143.56,-38.35,Colac,143.56|-38.35
143.57,-38.35,Colac,143.57|-38.35
143.58,-38.35,Colac,143.58|-38.35
143.59,-38.35,Colac,143.59|-38.35
143.60,-38.35,Colac,143.60|-38.35
143.61,-38.35,Colac,143.61|-38.35
143.62,-38.35,Colac,143.62|-38.35
144.20,-38.35,Geelong,144.20|-38.35
144.21,-38.35,Geelong,144.21|-38.35
144.22,-38.35,Geelong,144.22|-38.35
144.23,-38.35,Geelong,144.23|-38.35
144.24,-38.35,Geelong,144.24|-38.35
144.25,-38.35,Geelong,144.25|-38.35
144.26,-38.35,Geelong,144.26|-38.35
144.27,-38.35,Geelong,144.27|-38.35
144.28,-38.35,Geelong,144.28|-38.35
144.29,-38.35,Geelong,144.29|-38.35
144.30,-38.35,Geelong,144.30|-38.35
144.74,-38.35,Melbourne,144.74|-38.35
144.75,-38.35,Melbourne,144.75|-38.35
144.76,-38.35,Melbourne,144.76|-38.35
144.93,-38.35,Melbourne,144.93|-38.35
144.94,-38.35,Melbourne,144.94|-38.35
144.95,-38.35,Melbourne,144.95|-38.35
144.96,-38.35,Melbourne,144.96|-38.35
144.97,-38.35,Melbourne,144.97|-38.35
144.98,-38.35,Melbourne,144.98|-38.35
144.99,-38.35,Melbourne,144.99|-38.35
145.00,-38.35,Melbourne,145.00|-38.35
145.11,-38.35,Melbourne,145.11|-38.35
145.12,-38.35,Melbourne,145.12|-38.35
145.13,-38.35,Melbourne,145.13|-38.35
145.14,-38.35,Melbourne,145.14|-38.35
145.15,-38.35,Melbourne,145.15|-38.35
145.16,-38.35,Melbourne,145.16|-38.35
145.17,-38.35,Melbourne,145.17|-38.35
145.18,-38.35,Melbourne,145.18|-38.35
145.19,-38.35,Melbourne,145.19|-38.35
145.20,-38.35,Melbourne,145.20|-38.35
145.21,-38.35,Melbourne,145.21|-38.35
141.54,-38.34,Portland,141.54|-38.34
141.55,-38.34,Portland,141.55|-38.34
141.56,-38.34,Portland,141.56|-38.34
141.57,-38.34,Portland,141.57|-38.34
141.58,-38.34,Portland,141.58|-38.34
141.59,-38.34,Portland,141.59|-38.34
141.60,-38.34,Portland,141.60|-38.34
142.44,-38.34,Warrnambool,142.44|-38.34
142.45,-38.34,Warrnambool,142.45|-38.34
142.46,-38.34,Warrnambool,142.46|-38.34
142.47,-38.34,Warrnambool,142.47|-38.34
142.48,-38.34,Warrnambool,142.48|-38.34
142.49,-38.34,Warrnambool,142.49|-38.34
142.50,-38.34,Warrnambool,142.50|-38.34
142.51,-38.34,Warrnambool,142.51|-38.34
142.52,-38.34,Warrnambool,142.52|-38.34
143.53,-38.34,Colac,143.53|-38.34
143.54,-38.34,Colac,143.54|-38.34
143.55,-38.34,Colac,143.55|-38.34
143.56,-38.34,Colac,143.56|-38.34
143.57,-38.34,Colac,143.57|-38.34
143.58,-38.34,Colac,143.58|-38.34
143.59,-38.34,Colac,143.59|-38.34
143.60,-38.34,Colac,143.60|-38.34
143.61,-38.34,Colac,143.61|-38.34
143.62,-38.34,Colac,143.62|-38.34
144.20,-38.34,Geelong,144.20|-38.34
144.21,-38.34,Geelong,144.21|-38.34
144.22,-38.34,Geelong,144.22|-38.34
144.23,-38.34,Geelong,144.23|-38.34
144.24,-38.34,Geelong,144.24|-38.34
144.25,-38.34,Geelong,144.25|-38.34
144.26,-38.34,Geelong,144.26|-38.34
144.27,-38.34,Geelong,144.27|-38.34
144.28,-38.34,Geelong,144.28|-38.34
144.29,-38.34,Geelong,144.29|-38.34
144.30,-38.34,Geelong,144.30|-38.34
144.31,-38.34,Geelong,144.31|-38.34
144.32,-38.34,Geelong,144.32|-38.34
144.72,-38.34,Melbourne,144.72|-38.34
144.73,-38.34,Melbourne,144.73|-38.34
144.74,-38.34,Melbourne,144.74|-38.34
144.95,-38.34,Melbourne,144.95|-38.34
144.96,-38.34,Melbourne,144.96|-38.34
144.97,-38.34,Melbourne,144.97|-38.34
144.98,-38.34,Melbourne,144.98|-38.34
144.99,-38.34,Melbourne,144.99|-38.34
145.00,-38.34,Melbourne,145.00|-38.34
145.01,-38.34,Melbourne,145.01|-38.34
145.02,-38.34,Melbourne,145.02|-38.34
145.10,-38.34,Melbourne,145.10|-38.34
145.11,-38.34,Melbourne,145.11|-38.34
145.12,-38.34,Melbourne,145.12|-38.34
145.13,-38.34,Melbourne,145.13|-38.34
145.14,-38.34,Melbourne,145.14|-38.34
145.15,-38.34,Melbourne,145.15|-38.34
145.16,-38.34,Melbourne,145.16|-38.34
145.17,-38.34,Melbourne,145.17|-38.34
145.18,-38.34,Melbourne,145.18|-38.34
145.19,-38.34,Melbourne,145.19|-38.34
145.20,-38.34,Melbourne,145.20|-38.34
141.54,-38.33,Portland,141.54|-38.33
141.55,-38.33,Portland,141.55|-38.33
141.56,-38.33,Portland,141.56|-38.33
141.57,-38.33,Portland,141.57|-38.33
141.58,-38.33,Portland,141.58|-38.33
141.59,-38.33,Portland,141.59|-38.33
141.60,-38.33,Portland,141.60|-38.33
142.44,-38.33,Warrnambool,142.44|-38.33
142.45,-38.33,Warrnambool,142.45|-38.33
142.46,-38.33,Warrnambool,142.46|-38.33
142.47,-38.33,Warrnambool,142.47|-38.33
142.48,-38.33,Warrnambool,142.48|-38.33
142.49,-38.33,Warrnambool,142.49|-38.33
142.50,-38.33,Warrnambool,142.50|-38.33
142.51,-38.33,Warrnambool,142.51|-38.33
142.52,-38.33,Warrnambool,142.52|-38.33
142.53,-38.33,Warrnambool,142.53|-38.33
143.54,-38.33,Colac,143.54|-38.33
143.55,-38.33,Colac,143.55|-38.33
143.56,-38.33,Colac,143.56|-38.33
143.57,-38.33,Colac,143.57|-38.33
143.60,-38.33,Colac,143.60|-38.33
143.61,-38.33,Colac,143.61|-38.33
143.62,-38.33,Colac,143.62|-38.33
144.19,-38.33,Geelong,144.19|-38.33
144.20,-38.33,Geelong,144.20|-38.33
144.21,-38.33,Geelong,144.21|-38.33
144.22,-38.33,Geelong,144.22|-38.33
144.23,-38.33,Geelong,144.23|-38.33
144.24,-38.33,Geelong,144.24|-38.33
144.25,-38.33,Geelong,144.25|-38.33
144.26,-38.33,Geelong,144.26|-38.33
144.27,-38.33,Geelong,144.27|-38.33
144.28,-38.33,Geelong,144.28|-38.33
144.29,-38.33,Geelong,144.29|-38.33
144.30,-38.33,Geelong,144.30|-38.33
144.31,-38.33,Geelong,144.31|-38.33
144.32,-38.33,Geelong,144.32|-38.33
144.70,-38.33,Melbourne,144.70|-38.33
144.71,-38.33,Melbourne,144.71|-38.33
144.72,-38.33,Melbourne,144.72|-38.33
144.73,-38.33,Melbourne,144.73|-38.33
144.97,-38.33,Melbourne,144.97|-38.33
144.98,-38.33,Melbourne,144.98|-38.33
144.99,-38.33,Melbourne,144.99|-38.33
145.00,-38.33,Melbourne,145.00|-38.33
145.01,-38.33,Melbourne,145.01|-38.33
145.02,-38.33,Melbourne,145.02|-38.33
145.03,-38.33,Melbourne,145.03|-38.33
145.04,-38.33,Melbourne,145.04|-38.33
145.05,-38.33,Melbourne,145.05|-38.33
145.06,-38.33,Melbourne,145.06|-38.33
145.10,-38.33,Melbourne,145.10|-38.33
145.11,-38.33,Melbourne,145.11|-38.33
145.12,-38.33,Melbourne,145.12|-38.33
145.13,-38.33,Melbourne,145.13|-38.33
145.14,-38.33,Melbourne,145.14|-38.33
145.15,-38.33,Melbourne,145.15|-38.33
145.16,-38.33,Melbourne,145.16|-38.33
145.17,-38.33,Melbourne,145.17|-38.33
145.18,-38.33,Melbourne,145.18|-38.33
145.19,-38.33,Melbourne,145.19|-38.33
145.21,-38.33,Melbourne,145.21|-38.33
145.94,-38.33,Warragul - Drouin,145.94|-38.33
141.55,-38.32,Portland,141.55|-38.32
141.56,-38.32,Portland,141.56|-38.32
141.57,-38.32,Portland,141.57|-38.32
141.58,-38.32,Portland,141.58|-38.32
141.59,-38.32,Portland,141.59|-38.32
142.47,-38.32,Warrnambool,142.47|-38.32
142.48,-38.32,Warrnambool,142.48|-38.32
142.49,-38.32,Warrnambool,142.49|-38.32
142.50,-38.32,Warrnambool,142.50|-38.32
142.51,-38.32,Warrnambool,142.51|-38.32
142.52,-38.32,Warrnambool,142.52|-38.32
142.53,-38.32,Warrnambool,142.53|-38.32
142.54,-38.32,Warrnambool,142.54|-38.32
143.54,-38.32,Colac,143.54|-38.32
144.20,-38.32,Geelong,144.20|-38.32
144.21,-38.32,Geelong,144.21|-38.32
144.22,-38.32,Geelong,144.22|-38.32
144.23,-38.32,Geelong,144.23|-38.32
144.24,-38.32,Geelong,144.24|-38.32
144.25,-38.32,Geelong,144.25|-38.32
144.26,-38.32,Geelong,144.26|-38.32
144.27,-38.32,Geelong,144.27|-38.32
144.28,-38.32,Geelong,144.28|-38.32
144.29,-38.32,Geelong,144.29|-38.32
144.30,-38.32,Geelong,144.30|-38.32
144.31,-38.32,Geelong,144.31|-38.32
144.32,-38.32,Geelong,144.32|-38.32
144.33,-38.32,Geelong,144.33|-38.32
144.34,-38.32,Geelong,144.34|-38.32
144.68,-38.32,Melbourne,144.68|-38.32
144.69,-38.32,Melbourne,144.69|-38.32
144.70,-38.32,Melbourne,144.70|-38.32
144.71,-38.32,Melbourne,144.71|-38.32
144.72,-38.32,Melbourne,144.72|-38.32
144.99,-38.32,Melbourne,144.99|-38.32
145.00,-38.32,Melbourne,145.00|-38.32
145.01,-38.32,Melbourne,145.01|-38.32
145.02,-38.32,Melbourne,145.02|-38.32
145.03,-38.32,Melbourne,145.03|-38.32
145.04,-38.32,Melbourne,145.04|-38.32
145.05,-38.32,Melbourne,145.05|-38.32
145.06,-38.32,Melbourne,145.06|-38.32
145.15,-38.32,Melbourne,145.15|-38.32
145.16,-38.32,Melbourne,145.16|-38.32
145.17,-38.32,Melbourne,145.17|-38.32
145.18,-38.32,Melbourne,145.18|-38.32
145.19,-38.32,Melbourne,145.19|-38.32
145.85,-38.32,Warragul - Drouin,145.85|-38.32
